C, 24, TOR, 14, 0, 254, 41, 95, .432, 6, 23, .261, 35, 72, .486, .463, 14, 25, .560, 32, 54, 86, 28, 8, 6, 18, 25, 102, 
C, 26, MIA, 16, 16, 537, 132, 253, .522, 1, 3, .333, 131, 250, .524, .524, 91, 112, .813, 33, 126, 159, 62, 19, 16, 39, 39, 356, 
SG, 23, UTA, 20, 8, 402, 44, 96, .458, 23, 59, .390, 21, 37, .568, .578, 4, 6, .667, 18, 36, 54, 22, 12, 12, 15, 29, 115, 
PF, 23, MEM, 13, 4, 354, 72, 159, .453, 23, 74, .311, 49, 85, .576, .525, 14, 23, .609, 19, 63, 82, 25, 10, 9, 16, 24, 181, 
SG, 25, MIN, 19, 8, 447, 48, 117, .410, 26, 75, .347, 22, 42, .524, .521, 5, 11, .455, 8, 33, 41, 51, 18, 14, 20, 37, 127, 
SG, 28, PHO, 18, 18, 590, 72, 148, .486, 40, 86, .465, 32, 62, .516, .622, 29, 33, .879, 14, 69, 83, 53, 11, 7, 28, 42, 213, 
C, 25, CLE, 15, 15, 441, 83, 120, .692, 0, 0, , 83, 120, .692, .692, 41, 55, .745, 48, 73, 121, 35, 8, 17, 26, 40, 207, 
PG, 25, NOP, 7, 0, 113, 19, 47, .404, 9, 24, .375, 10, 23, .435, .500, 2, 6, .333, 4, 10, 14, 14, 7, 1, 7, 9, 49, 
PF, 30, MIN, 19, 0, 459, 53, 106, .500, 2, 12, .167, 51, 94, .543, .509, 30, 44, .682, 15, 57, 72, 76, 16, 15, 31, 28, 138, 
PF, 29, MIL, 19, 19, 652, 219, 361, .607, 8, 35, .229, 211, 326, .647, .618, 123, 188, .654, 53, 152, 205, 94, 26, 26, 79, 59, 569, 
PF, 31, MIL, 7, 0, 44, 3, 8, .375, 0, 0, , 3, 8, .375, .375, 0, 0, , 2, 2, 4, 4, 1, 1, 4, 7, 6, 
PG, 23, ORL, 20, 0, 515, 98, 221, .443, 29, 78, .372, 69, 143, .483, .509, 79, 93, .849, 22, 69, 91, 71, 15, 10, 41, 60, 304, 
SF, 26, TOR, 16, 16, 509, 88, 190, .463, 40, 100, .400, 48, 90, .533, .568, 17, 29, .586, 17, 49, 66, 34, 18, 12, 28, 38, 233, 
PG, 29, NYK, 5, 0, 11, 0, 1, .000, 0, 1, .000, 0, 0, , .000, 0, 0, , 0, 2, 2, 0, 0, 0, 0, 0, 0, 
SF, 23, WAS, 19, 19, 506, 92, 175, .526, 20, 52, .385, 72, 123, .585, .583, 29, 35, .829, 25, 75, 100, 70, 17, 5, 27, 44, 233, 
C, 25, POR, 18, 18, 575, 108, 184, .587, 0, 0, , 108, 184, .587, .587, 17, 21, .810, 56, 138, 194, 28, 22, 13, 35, 46, 233, 
C, 24, PHO, 2, 0, 9, 1, 1, 1.000, 0, 0, , 1, 1, 1.000, 1.000, 0, 0, , 0, 4, 4, 0, 0, 0, 0, 1, 2, 
C, 24, DET, 19, 6, 343, 73, 127, .575, 1, 5, .200, 72, 122, .590, .579, 40, 46, .870, 35, 56, 91, 23, 2, 12, 22, 29, 187, 
PG, 19, CHO, 1, 0, 3, 1, 3, .333, 0, 0, , 1, 3, .333, .333, 0, 0, , 2, 0, 2, 0, 0, 0, 0, 0, 2, 
SF, 21, WAS, 3, 0, 11, 0, 2, .000, 0, 1, .000, 0, 1, .000, .000, 0, 0, , 0, 1, 1, 1, 0, 0, 0, 1, 0, 
PG, 22, CHO, 15, 15, 501, 132, 298, .443, 52, 134, .388, 80, 164, .488, .530, 54, 63, .857, 23, 59, 82, 123, 21, 4, 59, 52, 370, 
C, 25, PHI, 9, 0, 57, 13, 24, .542, 3, 7, .429, 10, 17, .588, .604, 6, 8, .750, 12, 9, 21, 1, 1, 7, 6, 7, 35, 
PF, 21, ORL, 20, 20, 668, 141, 293, .481, 27, 61, .443, 114, 232, .491, .527, 81, 121, .669, 27, 110, 137, 97, 21, 11, 62, 46, 390, 
SG, 25, MEM, 19, 19, 646, 164, 362, .453, 62, 168, .369, 102, 194, .526, .539, 62, 73, .849, 18, 66, 84, 99, 26, 13, 52, 59, 452, 
PG, 24, BOS, 9, 1, 80, 13, 26, .500, 1, 7, .143, 12, 19, .632, .519, 5, 6, .833, 9, 12, 21, 4, 2, 2, 2, 11, 32, 
PF, 20, SAS, 7, 0, 35, 3, 7, .429, 0, 0, , 3, 7, .429, .429, 2, 4, .500, 0, 5, 5, 0, 1, 0, 0, 2, 8, 
PF, 31, SAC, 18, 18, 566, 75, 156, .481, 33, 87, .379, 42, 69, .609, .587, 38, 45, .844, 14, 44, 58, 27, 14, 2, 14, 21, 221, 
SG, 22, TOR, 20, 20, 696, 146, 313, .466, 39, 102, .382, 107, 211, .507, .529, 61, 79, .772, 53, 128, 181, 109, 36, 26, 46, 42, 392, 
SG, 23, NYK, 14, 14, 410, 88, 209, .421, 28, 72, .389, 60, 137, .438, .488, 56, 67, .836, 7, 44, 51, 38, 7, 3, 28, 22, 260, 
C, 23, SAS, 19, 0, 205, 29, 40, .725, 0, 1, .000, 29, 39, .744, .725, 5, 6, .833, 23, 53, 76, 21, 8, 17, 15, 31, 63, 
SF, 20, CLE, 7, 0, 52, 4, 15, .267, 3, 12, .250, 1, 3, .333, .367, 1, 2, .500, 1, 8, 9, 2, 1, 1, 1, 2, 12, 
SF, 28, PHO, 17, 7, 332, 35, 84, .417, 9, 32, .281, 26, 52, .500, .470, 23, 30, .767, 18, 40, 58, 15, 12, 14, 4, 19, 102, 
PF, 35, TOT, 13, 7, 308, 27, 48, .563, 20, 39, .513, 7, 9, .778, .771, 3, 4, .750, 12, 36, 48, 21, 9, 11, 7, 27, 77, 
PF, 35, LAC, 3, 0, 54, 3, 8, .375, 2, 7, .286, 1, 1, 1.000, .500, 0, 0, , 0, 7, 7, 5, 3, 4, 1, 5, 8, 
PF, 35, PHI, 10, 7, 254, 24, 40, .600, 18, 32, .563, 6, 8, .750, .825, 3, 4, .750, 12, 29, 41, 16, 6, 7, 6, 22, 69, 
SG, 30, PHO, 3, 3, 86, 18, 46, .391, 5, 15, .333, 13, 31, .419, .446, 11, 16, .688, 3, 13, 16, 11, 2, 1, 9, 9, 52, 
SG, 27, MIL, 20, 20, 583, 85, 177, .480, 58, 129, .450, 27, 48, .563, .644, 8, 12, .667, 12, 78, 90, 30, 20, 3, 16, 39, 236, 
SF, 23, MIL, 16, 0, 259, 32, 71, .451, 14, 34, .412, 18, 37, .486, .549, 8, 12, .667, 10, 28, 38, 16, 4, 3, 11, 30, 86, 
PF, 31, OKC, 6, 0, 57, 6, 16, .375, 6, 15, .400, 0, 1, .000, .563, 14, 15, .933, 0, 5, 5, 5, 2, 1, 0, 8, 32, 
PG, 35, PHI, 19, 1, 345, 32, 72, .444, 11, 36, .306, 21, 36, .583, .521, 11, 16, .688, 18, 43, 61, 48, 10, 6, 13, 39, 86, 
SF, 24, ATL, 19, 7, 554, 86, 168, .512, 34, 85, .400, 52, 83, .627, .613, 29, 37, .784, 37, 74, 111, 23, 21, 3, 22, 31, 235, 
C, 24, ORL, 18, 15, 359, 45, 83, .542, 1, 4, .250, 44, 79, .557, .548, 29, 40, .725, 38, 70, 108, 32, 14, 26, 13, 44, 120, 
SG, 24, CHI, 1, 0, 3, 0, 0, , 0, 0, , 0, 0, , , 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 
C, 31, MEM, 14, 13, 356, 38, 65, .585, 0, 0, , 38, 65, .585, .585, 18, 30, .600, 38, 60, 98, 28, 6, 19, 17, 41, 94, 
PG, 20, ORL, 18, 14, 344, 32, 68, .471, 7, 24, .292, 25, 44, .568, .522, 13, 20, .650, 10, 31, 41, 27, 5, 7, 19, 38, 84, 
SF, 24, CHO, 4, 0, 17, 2, 5, .400, 1, 2, .500, 1, 3, .333, .500, 0, 0, , 0, 2, 2, 1, 1, 2, 0, 1, 5, 
SG, 31, ATL, 19, 1, 504, 109, 241, .452, 58, 149, .389, 51, 92, .554, .573, 23, 25, .920, 7, 52, 59, 44, 28, 7, 25, 46, 299, 
PF, 34, DET, 1, 0, 27, 7, 15, .467, 3, 10, .300, 4, 5, .800, .567, 5, 6, .833, 1, 1, 2, 2, 1, 0, 1, 1, 22, 
PF, 24, PHO, 3, 0, 7, 1, 1, 1.000, 0, 0, , 1, 1, 1.000, 1.000, 0, 0, , 0, 1, 1, 0, 0, 1, 2, 0, 2, 
C, 25, MIL, 1, 0, 3, 0, 0, , 0, 0, , 0, 0, , , 0, 0, , 0, 2, 2, 0, 0, 0, 0, 1, 0, 
SG, 27, PHO, 11, 11, 376, 100, 212, .472, 23, 58, .397, 77, 154, .500, .526, 84, 90, .933, 11, 53, 64, 92, 8, 5, 32, 32, 307, 
PF, 31, TOR, 18, 0, 268, 40, 86, .465, 14, 33, .424, 26, 53, .491, .547, 31, 38, .816, 24, 47, 71, 8, 7, 9, 7, 32, 125, 
SG, 23, CHO, 1, 0, 5, 2, 3, .667, 1, 2, .500, 1, 1, 1.000, .833, 0, 0, , 1, 0, 1, 0, 0, 0, 0, 0, 5, 
PG, 24, POR, 6, 0, 57, 5, 21, .238, 0, 8, .000, 5, 13, .385, .238, 0, 0, , 2, 8, 10, 8, 0, 0, 8, 3, 10, 
SG, 20, SAS, 19, 8, 392, 65, 155, .419, 18, 62, .290, 47, 93, .505, .477, 8, 9, .889, 4, 22, 26, 41, 8, 2, 22, 25, 156, 
SG, 22, DEN, 21, 0, 438, 73, 154, .474, 14, 34, .412, 59, 120, .492, .519, 27, 37, .730, 19, 69, 88, 42, 8, 5, 15, 34, 187, 
SF, 27, BRK, 19, 19, 665, 157, 327, .480, 40, 112, .357, 117, 215, .544, .541, 80, 94, .851, 22, 96, 118, 74, 21, 9, 48, 34, 434, 
SF, 25, CHO, 8, 6, 290, 59, 118, .500, 16, 36, .444, 43, 82, .524, .568, 30, 36, .833, 7, 49, 56, 22, 10, 3, 13, 17, 164, 
SF, 25, BOS, 8, 0, 90, 3, 17, .176, 1, 9, .111, 2, 8, .250, .206, 7, 12, .583, 8, 13, 21, 3, 4, 0, 2, 9, 14, 
PG, 31, POR, 14, 9, 409, 91, 218, .417, 30, 78, .385, 61, 140, .436, .486, 43, 54, .796, 15, 44, 59, 89, 13, 3, 26, 18, 255, 
PG, 25, BRK, 5, 0, 45, 6, 17, .353, 5, 13, .385, 1, 4, .250, .500, 0, 0, , 2, 8, 10, 0, 0, 0, 1, 1, 17, 
SF, 28, HOU, 17, 17, 522, 81, 169, .479, 30, 68, .441, 51, 101, .505, .568, 33, 40, .825, 12, 45, 57, 30, 16, 1, 30, 69, 225, 
SG, 27, IND, 18, 18, 573, 85, 174, .489, 25, 69, .362, 60, 105, .571, .560, 33, 40, .825, 9, 67, 76, 50, 20, 5, 19, 41, 228, 
SF, 27, BOS, 18, 18, 621, 149, 332, .449, 43, 126, .341, 106, 206, .515, .514, 51, 72, .708, 10, 79, 89, 61, 22, 11, 44, 50, 392, 
PF, 24, LAC, 10, 0, 85, 8, 22, .364, 4, 15, .267, 4, 7, .571, .455, 0, 0, , 3, 12, 15, 5, 1, 1, 1, 14, 20, 
C, 24, POR, 3, 0, 14, 3, 5, .600, 0, 0, , 3, 5, .600, .600, 0, 2, .000, 4, 1, 5, 1, 1, 1, 0, 1, 6, 
SF, 24, MIN, 15, 2, 206, 21, 50, .420, 12, 32, .375, 9, 18, .500, .540, 17, 20, .850, 11, 31, 42, 10, 5, 1, 7, 12, 71, 
PG, 27, NYK, 19, 19, 675, 169, 362, .467, 63, 133, .474, 106, 229, .463, .554, 73, 88, .830, 13, 58, 71, 105, 19, 1, 37, 41, 474, 
C, 26, MIA, 13, 3, 168, 27, 54, .500, 0, 3, .000, 27, 51, .529, .500, 12, 15, .800, 13, 36, 49, 8, 6, 4, 12, 17, 66, 
SG, 20, ATL, 2, 0, 4, 0, 3, .000, 0, 1, .000, 0, 2, .000, .000, 1, 2, .500, 1, 1, 2, 0, 0, 0, 0, 0, 1, 
SF, 32, HOU, 8, 0, 76, 4, 13, .308, 4, 12, .333, 0, 1, .000, .462, 0, 0, , 2, 11, 13, 3, 1, 1, 2, 7, 12, 
SG, 32, DET, 13, 0, 258, 38, 110, .345, 26, 71, .366, 12, 39, .308, .464, 38, 44, .864, 7, 24, 31, 25, 5, 4, 5, 21, 140, 
SG, 23, WAS, 7, 0, 36, 7, 15, .467, 3, 9, .333, 4, 6, .667, .567, 3, 3, 1.000, 0, 3, 3, 9, 4, 1, 3, 5, 20, 
PF, 34, MIA, 16, 16, 541, 111, 237, .468, 17, 43, .395, 94, 194, .485, .504, 120, 135, .889, 33, 53, 86, 64, 19, 8, 28, 13, 359, 
PF, 24, MIA, 6, 0, 76, 8, 17, .471, 2, 9, .222, 6, 8, .750, .529, 2, 5, .400, 3, 6, 9, 0, 4, 0, 2, 5, 20, 
SG, 30, DEN, 21, 21, 720, 82, 182, .451, 33, 81, .407, 49, 101, .485, .541, 38, 41, .927, 10, 33, 43, 57, 35, 9, 28, 45, 235, 
PF, 23, POR, 19, 10, 473, 43, 105, .410, 14, 50, .280, 29, 55, .527, .476, 20, 27, .741, 33, 44, 77, 20, 18, 12, 20, 48, 120, 
C, 29, ATL, 19, 19, 466, 87, 153, .569, 0, 0, , 87, 153, .569, .569, 28, 46, .609, 87, 105, 192, 20, 14, 32, 16, 43, 202, 
PG, 28, CHI, 21, 0, 304, 45, 114, .395, 25, 69, .362, 20, 45, .444, .504, 0, 1, .000, 2, 10, 12, 25, 11, 6, 14, 23, 115, 
C, 24, ORL, 5, 5, 147, 17, 45, .378, 5, 16, .313, 12, 29, .414, .433, 8, 14, .571, 11, 32, 43, 8, 3, 2, 8, 14, 47, 
SG, 29, CHI, 18, 7, 421, 61, 113, .540, 31, 65, .477, 30, 48, .625, .677, 21, 27, .778, 20, 39, 59, 42, 25, 14, 24, 41, 174, 
C, 23, LAL, 3, 0, 23, 2, 5, .400, 0, 0, , 2, 5, .400, .400, 2, 2, 1.000, 3, 3, 6, 2, 0, 0, 0, 5, 6, 
SG, 22, DET, 1, 0, 3, 0, 0, , 0, 0, , 0, 0, , , 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 
SF, 22, SAS, 12, 5, 194, 27, 73, .370, 20, 52, .385, 7, 21, .333, .507, 8, 11, .727, 5, 19, 24, 13, 6, 9, 13, 11, 82, 
SG, 20, LAL, 16, 5, 293, 30, 75, .400, 11, 35, .314, 19, 40, .475, .473, 10, 12, .833, 3, 44, 47, 17, 7, 4, 12, 25, 81, 
SF, 19, SAS, 1, 0, 4, 0, 0, , 0, 0, , 0, 0, , , 0, 0, , 0, 0, 0, 0, 0, 0, 1, 0, 0, 
SG, 31, UTA, 17, 17, 536, 110, 266, .414, 31, 98, .316, 79, 168, .470, .472, 51, 61, .836, 21, 35, 56, 84, 14, 2, 54, 24, 302, 
C, 24, BRK, 10, 10, 271, 57, 84, .679, 0, 0, , 57, 84, .679, .679, 13, 22, .591, 35, 52, 87, 15, 6, 26, 8, 25, 127, 
PF, 19, BRK, 1, 0, 3, 0, 0, , 0, 0, , 0, 0, , , 0, 0, , 0, 1, 1, 0, 0, 0, 0, 0, 0, 
SF, 26, LAC, 10, 0, 58, 4, 12, .333, 0, 3, .000, 4, 9, .444, .333, 4, 4, 1.000, 2, 5, 7, 3, 1, 0, 2, 5, 12, 
PF, 26, UTA, 20, 20, 624, 109, 228, .478, 30, 74, .405, 79, 154, .513, .544, 40, 55, .727, 54, 114, 168, 18, 12, 17, 27, 59, 288, 
C, 26, SAS, 19, 19, 554, 98, 199, .492, 21, 77, .273, 77, 122, .631, .545, 46, 57, .807, 37, 77, 114, 74, 14, 14, 53, 67, 263, 
PG, 36, MIN, 19, 19, 560, 67, 153, .438, 40, 97, .412, 27, 56, .482, .569, 23, 24, .958, 9, 46, 55, 118, 18, 2, 17, 35, 197, 
SF, 31, MIL, 18, 0, 416, 38, 90, .422, 20, 59, .339, 18, 31, .581, .533, 8, 12, .667, 12, 51, 63, 36, 9, 3, 14, 19, 104, 
SF, 19, WAS, 18, 1, 474, 56, 108, .519, 20, 46, .435, 36, 62, .581, .611, 16, 24, .667, 8, 60, 68, 29, 19, 13, 26, 33, 148, 
SF-PF, 33, TOT, 19, 6, 356, 34, 77, .442, 17, 46, .370, 17, 31, .548, .552, 18, 21, .857, 26, 43, 69, 18, 29, 15, 6, 38, 103, 
PF, 33, LAC, 3, 3, 69, 3, 9, .333, 2, 8, .250, 1, 1, 1.000, .444, 1, 2, .500, 2, 6, 8, 7, 6, 2, 0, 7, 9, 
SF, 33, PHI, 16, 3, 287, 31, 68, .456, 15, 38, .395, 16, 30, .533, .566, 17, 19, .895, 24, 37, 61, 11, 23, 13, 6, 31, 94, 
SF, 33, CHI, 21, 7, 449, 42, 100, .420, 17, 52, .327, 25, 48, .521, .505, 12, 13, .923, 37, 66, 103, 24, 12, 9, 14, 50, 113, 
PF, 33, MIL, 9, 2, 240, 25, 47, .532, 16, 31, .516, 9, 16, .563, .702, 7, 12, .583, 4, 31, 35, 15, 7, 3, 4, 14, 73, 
PG, 22, DET, 20, 20, 701, 165, 397, .416, 42, 120, .350, 123, 277, .444, .469, 75, 84, .893, 10, 67, 77, 145, 18, 4, 87, 56, 447, 
SG, 33, DAL, 15, 1, 162, 22, 58, .379, 11, 32, .344, 11, 26, .423, .474, 6, 7, .857, 6, 14, 20, 13, 8, 2, 4, 12, 61, 
PG, 35, GSW, 18, 18, 602, 161, 338, .476, 91, 211, .431, 70, 127, .551, .611, 110, 118, .932, 14, 76, 90, 84, 13, 4, 64, 32, 523, 
PG, 20, NOP, 21, 12, 554, 62, 150, .413, 16, 64, .250, 46, 86, .535, .467, 15, 24, .625, 22, 78, 100, 72, 32, 8, 29, 43, 155, 
C, 30, LAL, 20, 20, 701, 172, 315, .546, 3, 11, .273, 169, 304, .556, .551, 110, 131, .840, 66, 183, 249, 65, 21, 56, 42, 57, 457, 
SG, 21, WAS, 14, 0, 128, 19, 40, .475, 1, 3, .333, 18, 37, .486, .488, 4, 5, .800, 8, 11, 19, 5, 7, 1, 5, 10, 43, 
SG, 24, DAL, 2, 0, 7, 2, 6, .333, 0, 3, .000, 2, 3, .667, .333, 0, 1, .000, 1, 1, 2, 0, 0, 0, 0, 0, 4, 
SF, 34, CHI, 19, 19, 673, 145, 318, .456, 18, 48, .375, 127, 270, .470, .484, 100, 123, .813, 17, 46, 63, 93, 18, 15, 23, 40, 408, 
C, 22, LAC, 9, 0, 55, 9, 18, .500, 0, 0, , 9, 18, .500, .500, 9, 12, .750, 14, 5, 19, 4, 4, 0, 2, 4, 27, 
SG, 20, TOR, 15, 1, 220, 17, 63, .270, 10, 41, .244, 7, 22, .318, .349, 14, 14, 1.000, 7, 15, 22, 15, 4, 0, 12, 23, 58, 
PF, 20, OKC, 12, 0, 122, 13, 37, .351, 7, 26, .269, 6, 11, .545, .446, 3, 4, .750, 6, 16, 22, 11, 1, 0, 4, 7, 36, 
PG, 30, BRK, 18, 18, 565, 83, 203, .409, 42, 119, .353, 41, 84, .488, .512, 57, 71, .803, 9, 63, 72, 113, 11, 2, 30, 29, 265, 
SG, 27, NYK, 19, 2, 388, 60, 141, .426, 43, 99, .434, 17, 42, .405, .578, 11, 17, .647, 15, 39, 54, 32, 18, 6, 21, 26, 174, 
PG, 24, DAL, 18, 18, 645, 194, 396, .490, 69, 178, .388, 125, 218, .573, .577, 108, 142, .761, 12, 139, 151, 152, 24, 9, 69, 33, 565, 
SF, 24, OKC, 19, 19, 538, 66, 149, .443, 33, 81, .407, 33, 68, .485, .554, 31, 40, .775, 21, 57, 78, 25, 18, 15, 19, 57, 196, 
SG, 24, CHI, 19, 1, 334, 47, 92, .511, 15, 42, .357, 32, 50, .640, .592, 14, 18, .778, 9, 22, 31, 32, 13, 2, 13, 30, 123, 
C, 30, CHI, 21, 0, 277, 48, 91, .527, 0, 1, .000, 48, 90, .533, .527, 26, 44, .591, 54, 82, 136, 13, 21, 7, 22, 34, 122, 
SF, 26, SAC, 17, 5, 257, 28, 71, .394, 14, 42, .333, 14, 29, .483, .493, 10, 14, .714, 4, 30, 34, 16, 12, 1, 11, 47, 80, 
PG, 29, UTA, 13, 1, 134, 19, 44, .432, 4, 9, .444, 15, 35, .429, .477, 5, 8, .625, 4, 19, 23, 25, 7, 1, 15, 17, 47, 
PF, 35, PHO, 18, 18, 659, 190, 371, .512, 40, 81, .494, 150, 290, .517, .566, 138, 154, .896, 5, 111, 116, 104, 14, 22, 64, 32, 558, 
C, 20, DET, 13, 12, 374, 72, 115, .626, 0, 2, .000, 72, 113, .637, .626, 15, 27, .556, 46, 96, 142, 35, 8, 18, 36, 47, 159, 
PF, 22, HOU, 10, 0, 179, 28, 60, .467, 6, 16, .375, 22, 44, .500, .517, 5, 9, .556, 16, 41, 57, 9, 5, 12, 7, 20, 67, 
SG, 22, MIN, 17, 17, 597, 157, 338, .464, 43, 114, .377, 114, 224, .509, .528, 89, 103, .864, 13, 87, 100, 85, 22, 8, 55, 33, 446, 
SF, 23, SAC, 14, 0, 90, 6, 21, .286, 4, 14, .286, 2, 7, .286, .381, 1, 2, .500, 3, 12, 15, 5, 2, 2, 1, 8, 17, 
SG, 24, SAC, 11, 2, 123, 11, 29, .379, 6, 23, .261, 5, 6, .833, .483, 6, 11, .545, 4, 12, 16, 10, 6, 4, 6, 11, 34, 
C, 29, PHI, 16, 16, 552, 165, 331, .498, 17, 54, .315, 148, 277, .534, .524, 165, 188, .878, 52, 128, 180, 106, 16, 30, 59, 48, 512, 
C, 26, PHO, 19, 0, 340, 50, 86, .581, 2, 2, 1.000, 48, 84, .571, .593, 25, 30, .833, 27, 59, 86, 28, 3, 21, 20, 40, 127, 
PG, 28, DAL, 16, 0, 170, 32, 63, .508, 4, 17, .235, 28, 46, .609, .540, 9, 15, .600, 8, 28, 36, 24, 5, 2, 5, 16, 77, 
C, 25, ATL, 5, 0, 16, 3, 9, .333, 0, 1, .000, 3, 8, .375, .333, 1, 1, 1.000, 3, 1, 4, 0, 0, 0, 4, 3, 7, 
PF, 30, BRK, 18, 17, 566, 74, 159, .465, 49, 108, .454, 25, 51, .490, .619, 1, 3, .333, 37, 62, 99, 26, 9, 12, 17, 42, 198, 
PG, 25, TOR, 20, 0, 331, 38, 92, .413, 18, 53, .340, 20, 39, .513, .511, 12, 16, .750, 9, 32, 41, 43, 13, 4, 19, 27, 106, 
SF, 28, UTA, 18, 5, 319, 47, 109, .431, 29, 77, .377, 18, 32, .563, .564, 7, 8, .875, 14, 31, 45, 21, 7, 7, 18, 25, 130, 
PG, 25, SAC, 5, 0, 14, 2, 5, .400, 1, 2, .500, 1, 3, .333, .500, 2, 2, 1.000, 0, 1, 1, 1, 0, 0, 0, 0, 7, 
SG, 25, ATL, 4, 0, 31, 1, 4, .250, 0, 0, , 1, 4, .250, .250, 2, 2, 1.000, 1, 0, 1, 7, 0, 0, 1, 2, 4, 
SG, 31, NYK, 1, 0, 16, 1, 6, .167, 0, 4, .000, 1, 2, .500, .167, 0, 0, , 0, 1, 1, 1, 1, 0, 0, 2, 2, 
PG, 26, SAC, 13, 13, 472, 140, 288, .486, 40, 108, .370, 100, 180, .556, .556, 74, 101, .733, 13, 48, 61, 86, 21, 5, 26, 37, 394, 
SF, 20, LAL, 4, 0, 14, 1, 6, .167, 0, 2, .000, 1, 4, .250, .167, 2, 2, 1.000, 2, 0, 2, 0, 0, 0, 1, 1, 4, 
PG, 25, ORL, 5, 5, 143, 27, 56, .482, 0, 3, .000, 27, 53, .509, .482, 3, 4, .750, 8, 9, 17, 20, 6, 2, 6, 6, 57, 
C, 25, WAS, 17, 17, 427, 71, 101, .703, 0, 0, , 71, 101, .703, .703, 25, 39, .641, 45, 84, 129, 27, 11, 35, 20, 58, 167, 
PF, 35, WAS, 17, 0, 267, 46, 96, .479, 14, 42, .333, 32, 54, .593, .552, 30, 37, .811, 10, 44, 54, 25, 4, 3, 8, 18, 136, 
PG, 24, CLE, 15, 15, 501, 105, 227, .463, 24, 72, .333, 81, 155, .523, .515, 55, 67, .821, 8, 32, 40, 88, 23, 4, 64, 23, 289, 
C, 25, MIN, 4, 0, 13, 4, 10, .400, 0, 2, .000, 4, 8, .500, .400, 5, 8, .625, 3, 3, 6, 0, 0, 0, 1, 3, 13, 
SF, 27, NOP, 1, 0, 7, 0, 4, .000, 0, 2, .000, 0, 2, .000, .000, 0, 0, , 0, 1, 1, 0, 0, 0, 0, 0, 0, 
PG, 20, UTA, 20, 12, 521, 66, 190, .347, 32, 103, .311, 34, 87, .391, .432, 46, 59, .780, 12, 53, 65, 99, 10, 2, 44, 24, 210, 
